set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS1-72,100,300,100,100,15639,14700,49,129,100,100,5198,5016,29826,29826,0.0,1,0,0.015,0.005,0.01,0.0,0.03
Set7,NGCUTFS,NGCUTFS1-73,100,300,100,100,14835,14655,43,123,100,100,5129,4460,29880,29880,0.0,1,0,0.018,0.0,0.013,0.212,0.243
Set7,NGCUTFS,NGCUTFS1-74,100,300,100,100,14469,14961,47,127,100,100,4853,5047,29892,29892,0.0,1,0,0.02,0.005,0.012,0.666,0.703
Set7,NGCUTFS,NGCUTFS1-75,100,300,100,100,14916,15282,40,107,100,100,5296,3346,29880,29880,0.0,1,0,0.009,0.002,0.004,0.016,0.031
Set7,NGCUTFS,NGCUTFS1-76,100,300,100,100,13938,15942,41,116,100,100,3259,4757,29982,29982,0.0,1,0,0.023,0.006,0.023,0.136,0.188
Set7,NGCUTFS,NGCUTFS1-77,100,300,100,100,13983,13317,42,120,100,100,4315,3672,29881,29881,0.0,1,0,0.033,0.005,0.012,7.973,8.023
Set7,NGCUTFS,NGCUTFS1-78,100,300,100,100,13773,15288,42,113,100,100,4235,4381,30000,30000,0.0,1,0,0.018,0.005,0.007,0.0,0.03
Set7,NGCUTFS,NGCUTFS1-79,100,300,100,100,15162,14709,45,115,100,100,4700,4458,29904,29904,0.0,1,0,0.018,0.0,0.013,0.001,0.032
Set7,NGCUTFS,NGCUTFS1-80,100,300,100,100,15201,14268,37,103,100,100,4284,4244,29799,29799,0.0,1,0,0.008,0.002,0.005,0.108,0.123
Set7,NGCUTFS,NGCUTFS1-81,100,400,100,100,18984,19180,25,92,100,100,3334,4405,29985,29985,0.0,1,0,0.01,0.002,0.003,0.001,0.016
Set7,NGCUTFS,NGCUTFS1-82,100,400,100,100,19456,19176,35,114,100,100,3680,3775,29949,29949,0.0,1,0,0.008,0.002,0.006,0.088,0.104
Set7,NGCUTFS,NGCUTFS1-83,100,400,100,100,20112,20944,37,117,100,100,4836,4965,29970,29970,0.0,1,0,0.027,0.005,0.011,0.023,0.066
Set7,NGCUTFS,NGCUTFS1-84,100,400,100,100,19560,20312,36,128,100,100,4791,5504,29904,29904,0.0,1,0,0.027,0.004,0.009,0.441,0.481
Set7,NGCUTFS,NGCUTFS1-85,100,400,100,100,20612,17960,34,117,100,100,4157,3712,29961,29961,0.0,1,0,0.019,0.005,0.01,0.008,0.042
Set7,NGCUTFS,NGCUTFS1-86,100,400,100,100,17972,18384,100,400,100,100,17972,18384,30000,30000,0.0,1,0,0.01,0.0,0.0,0.0,0.01
Set7,NGCUTFS,NGCUTFS1-87,100,400,100,100,22928,17976,31,96,100,100,3734,3514,30000,30000,0.0,1,0,0.017,0.003,0.012,0.0,0.032
Set7,NGCUTFS,NGCUTFS1-88,100,400,100,100,16968,19828,40,129,100,100,4210,5210,30000,30000,0.0,1,0,0.013,0.0,0.0,0.0,0.013
Set7,NGCUTFS,NGCUTFS1-89,100,400,100,100,20076,18988,42,136,100,100,6263,4998,29904,29904,0.0,1,0,0.03,0.004,0.012,1.139,1.185
Set7,NGCUTFS,NGCUTFS1-90,100,400,100,100,18224,18752,43,149,100,100,5188,5865,29985,29985,0.0,1,0,0.039,0.005,0.013,0.028,0.085
Set7,NGCUTFS,NGCUTFS1-91,150,150,100,100,7427,6882,46,46,100,100,2328,2076,29964,29964,0.0,1,0,0.013,0.002,0.005,0.005,0.025
Set7,NGCUTFS,NGCUTFS1-92,150,150,100,100,7290,7088,70,70,100,100,3021,3046,29691,29691,0.0,1,0,0.013,0.007,0.014,8.819,8.853
Set7,NGCUTFS,NGCUTFS1-93,150,150,100,100,6630,8089,68,69,100,100,2642,3169,29535,29487,0.0016251904520060945,0,0,0.006,0.005,0.01,36.672,36.693
Set7,NGCUTFS,NGCUTFS1-94,150,150,100,100,6903,6856,70,70,100,100,2448,2935,29934,29934,0.0,1,0,0.014,0.005,0.009,0.125,0.153
Set7,NGCUTFS,NGCUTFS1-95,150,150,100,100,6196,7181,68,69,100,100,2531,2825,29871,29869,6.69545713233571E-5,0,0,0.023,0.003,0.016,36.651,36.693
Set7,NGCUTFS,NGCUTFS1-96,150,150,100,100,6727,7058,78,78,100,100,2767,3001,29940,29940,0.0,1,0,0.019,0.0,0.017,0.085,0.121
Set7,NGCUTFS,NGCUTFS1-97,150,150,100,100,7172,6983,69,69,100,100,2839,2795,29850,29850,0.0,1,0,0.019,0.004,0.009,10.996,11.028
Set7,NGCUTFS,NGCUTFS1-98,150,150,100,100,7436,8139,52,52,100,100,2382,2577,29826,29826,0.0,1,0,0.012,0.009,0.013,0.082,0.116
Set7,NGCUTFS,NGCUTFS1-99,150,150,100,100,7583,6591,43,43,100,100,1599,1621,29862,29862,0.0,1,0,0.016,0.006,0.011,0.186,0.219
Set7,NGCUTFS,NGCUTFS2-10,40,40,100,100,1716,1738,31,31,100,100,1003,1089,28673,28515,0.005510410490705542,0,0,0.002,0.005,0.012,36.674,36.693
Set7,NGCUTFS,NGCUTFS2-11,40,120,100,100,6603,5064,21,59,100,100,2479,1834,29529,29529,0.0,1,0,0.01,0.004,0.005,2.416,2.435
Set7,NGCUTFS,NGCUTFS2-12,40,120,100,100,5136,5739,22,59,100,100,1589,2306,29429,29316,0.0038397499065547587,0,0,0.004,0.004,0.012,36.673,36.693
Set7,NGCUTFS,NGCUTFS2-13,40,120,100,100,5472,5700,23,63,100,100,1845,1930,29213,28383,0.02841200835244583,0,0,0.004,0.0,0.013,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-14,40,120,100,100,4743,4689,23,64,100,100,2044,2021,29559,29559,0.0,1,0,0.013,0.004,0.002,0.52,0.539
Set7,NGCUTFS,NGCUTFS2-15,40,120,100,100,5160,5658,27,76,100,100,2440,2869,28747,28747,0.0,1,0,0.004,0.004,0.005,0.132,0.145
Set7,NGCUTFS,NGCUTFS2-16,40,120,100,100,5493,5232,28,74,100,100,2447,2179,29886,29886,0.0,1,0,0.007,0.006,0.009,0.007,0.029
Set7,NGCUTFS,NGCUTFS2-17,40,120,100,100,5118,4752,23,68,100,100,2239,1645,29829,29829,0.0,1,0,0.013,0.004,0.006,0.053,0.076
Set7,NGCUTFS,NGCUTFS2-18,40,120,100,100,5502,4488,22,60,100,100,2313,1677,29556,29556,0.0,1,0,0.004,0.004,0.008,2.559,2.575
Set7,NGCUTFS,NGCUTFS2-19,40,120,100,100,5775,4704,15,42,100,100,1896,1253,29580,29580,0.0,1,0,0.005,0.003,0.005,0.072,0.085
Set7,NGCUTFS,NGCUTFS2-20,40,120,100,100,5880,4872,25,70,100,100,2856,2227,28926,28926,0.0,1,0,0.008,0.003,0.006,0.004,0.021
Set7,NGCUTFS,NGCUTFS2-21,40,160,100,100,5360,7456,30,113,100,100,2600,4576,29286,29286,0.0,1,0,0.019,0.003,0.009,2.909,2.94
Set7,NGCUTFS,NGCUTFS2-22,40,160,100,100,6836,7264,20,69,100,100,1768,2744,29787,29787,0.0,1,0,0.007,0.004,0.009,0.079,0.099
Set7,NGCUTFS,NGCUTFS2-23,40,160,100,100,7400,6668,16,54,100,100,2174,1657,29766,29766,0.0,1,0,0.006,0.008,0.005,0.817,0.836
Set7,NGCUTFS,NGCUTFS2-24,40,160,100,100,7612,5576,20,72,100,100,2528,1783,29919,29919,0.0,1,0,0.01,0.005,0.008,0.097,0.12
Set7,NGCUTFS,NGCUTFS2-25,40,160,100,100,7572,6332,21,75,100,100,2741,1809,29303,29303,0.0,1,0,0.004,0.004,0.003,31.097,31.108
Set7,NGCUTFS,NGCUTFS2-26,40,160,100,100,6872,8148,25,93,100,100,2785,3380,29018,29018,0.0,1,0,0.009,0.001,0.003,0.011,0.024
Set7,NGCUTFS,NGCUTFS2-27,40,160,100,100,7148,6184,23,84,100,100,2740,2589,29013,29013,0.0,1,0,0.008,0.002,0.004,0.334,0.348
Set7,NGCUTFS,NGCUTFS2-28,40,160,100,100,6688,6796,17,57,100,100,1712,1646,29592,29592,0.0,1,0,0.004,0.004,0.01,5.262,5.28
Set7,NGCUTFS,NGCUTFS2-29,40,160,100,100,6532,6260,24,92,100,100,2592,2514,29874,29874,0.0,1,0,0.003,0.007,0.008,5.336,5.354
Set7,NGCUTFS,NGCUTFS2-30,40,160,100,100,6952,7024,21,74,100,100,2192,1948,28824,28824,0.0,1,0,0.007,0.003,0.004,0.452,0.466
Set7,NGCUTFS,NGCUTFS2-31,50,50,100,100,2284,2037,26,26,100,100,840,833,29141,28632,0.01746679935486085,0,0,0.005,0.004,0.008,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-32,50,50,100,100,2275,2477,33,33,100,100,1360,1406,28984,28984,0.0,1,0,0.003,0.004,0.006,20.793,20.806
Set7,NGCUTFS,NGCUTFS2-33,50,50,100,100,2128,2310,26,27,100,100,910,1011,29262,29262,0.0,1,0,0.004,0.006,0.008,0.163,0.181
Set7,NGCUTFS,NGCUTFS2-34,50,50,100,100,2054,2363,29,29,100,100,1098,1159,29571,29571,0.0,1,0,0.002,0.003,0.011,0.199,0.215
Set7,NGCUTFS,NGCUTFS2-35,50,50,100,100,2746,2226,28,28,100,100,1113,840,27662,27426,0.008531559540163401,0,0,0.005,0.005,0.003,36.68,36.693
Set7,NGCUTFS,NGCUTFS2-36,50,50,100,100,2044,2053,39,39,100,100,1283,1242,29258,27896,0.04655137056531547,0,0,0.007,0.004,0.015,36.667,36.693
Set7,NGCUTFS,NGCUTFS2-37,50,50,100,100,1889,2808,34,34,100,100,932,1611,28503,28162,0.011963652948812405,0,0,0.002,0.003,0.009,36.682,36.696
Set7,NGCUTFS,NGCUTFS2-38,50,50,100,100,1980,2454,32,32,100,100,1079,1258,28477,28462,5.267408786037855E-4,0,0,0.008,0.005,0.012,36.668,36.693
Set7,NGCUTFS,NGCUTFS2-39,50,50,100,100,1852,2156,34,34,100,100,967,1338,29001,29001,0.0,1,0,0.006,0.005,0.011,1.086,1.108
Set7,NGCUTFS,NGCUTFS2-40,50,50,100,100,1960,2245,35,35,100,100,1057,1324,28735,28164,0.019871237167217677,0,0,0.005,0.003,0.009,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-41,50,150,100,100,6480,6288,19,51,100,100,2121,2095,29670,29670,0.0,1,0,0.001,0.008,0.004,0.012,0.025
Set7,NGCUTFS,NGCUTFS2-42,50,150,100,100,6333,5820,21,58,100,100,1928,1603,29912,29912,0.0,1,0,0.004,0.002,0.006,0.054,0.066
Set7,NGCUTFS,NGCUTFS2-43,50,150,100,100,7866,6969,24,66,100,100,2350,2093,28952,28952,0.0,1,0,0.006,0.003,0.009,11.611,11.629
Set7,NGCUTFS,NGCUTFS2-44,50,150,100,100,6144,4842,34,99,100,100,3161,2361,29220,29220,0.0,1,0,0.013,0.004,0.007,1.71,1.734
Set7,NGCUTFS,NGCUTFS2-45,50,150,100,100,6261,6441,33,92,100,100,3030,2615,29587,29491,0.0032446682664683812,0,0,0.005,0.002,0.006,36.68,36.693
Set7,NGCUTFS,NGCUTFS2-46,50,150,100,100,6501,6651,15,37,100,100,1408,1639,29916,29916,0.0,1,0,0.01,0.001,0.0,0.0,0.011
Set7,NGCUTFS,NGCUTFS2-47,50,150,100,100,5595,5688,24,71,100,100,2633,2317,29700,29700,0.0,1,0,0.008,0.002,0.001,0.01,0.021
Set7,NGCUTFS,NGCUTFS2-48,50,150,100,100,6360,6681,30,83,100,100,2436,2812,29814,29814,0.0,1,0,0.011,0.002,0.01,14.743,14.766
Set7,NGCUTFS,NGCUTFS2-49,50,150,100,100,5745,6186,24,67,100,100,2036,2233,29970,29970,0.0,1,0,0.002,0.003,0.009,0.096,0.11
Set7,NGCUTFS,NGCUTFS2-50,50,150,100,100,7257,6006,18,50,100,100,2205,1456,29637,29637,0.0,1,0,0.003,0.002,0.004,4.12,4.129
Set7,NGCUTFS,NGCUTFS2-51,50,200,100,100,7940,10476,32,112,100,100,3203,4877,29628,29628,0.0,1,0,0.007,0.002,0.005,0.014,0.028
Set7,NGCUTFS,NGCUTFS2-52,50,200,100,100,9740,9120,28,102,100,100,3443,3667,29811,29811,0.0,1,0,0.004,0.002,0.003,0.023,0.032
Set7,NGCUTFS,NGCUTFS2-53,50,200,100,100,8600,8176,25,90,100,100,2563,2150,29655,29655,0.0,1,0,0.004,0.003,0.004,0.58,0.591
Set7,NGCUTFS,NGCUTFS2-54,50,200,100,100,8404,9468,29,99,100,100,2912,3214,29676,29676,0.0,1,0,0.008,0.005,0.007,0.06,0.08
Set7,NGCUTFS,NGCUTFS2-55,50,200,100,100,8672,9588,30,103,100,100,3230,3014,29334,29334,0.0,1,0,0.004,0.002,0.004,0.012,0.022
Set7,NGCUTFS,NGCUTFS2-56,50,200,100,100,8620,8464,25,95,100,100,2642,2998,29940,29940,0.0,1,0,0.004,0.003,0.008,0.072,0.087
Set7,NGCUTFS,NGCUTFS2-57,50,200,100,100,7896,9264,21,78,100,100,1671,2550,29676,29676,0.0,1,0,0.005,0.003,0.004,1.348,1.36
Set7,NGCUTFS,NGCUTFS2-58,50,200,100,100,8996,8396,27,98,100,100,3169,2589,29587,29587,0.0,1,0,0.019,0.003,0.008,0.59,0.62
Set7,NGCUTFS,NGCUTFS2-59,50,200,100,100,8000,7552,28,103,100,100,3110,2612,29887,29887,0.0,1,0,0.01,0.004,0.01,0.066,0.09
Set7,NGCUTFS,NGCUTFS2-60,50,200,100,100,7752,9064,26,96,100,100,3359,2871,29820,29820,0.0,1,0,0.024,0.004,0.007,0.045,0.08
Set7,NGCUTFS,NGCUTFS2-61,100,100,100,100,4301,4076,53,53,100,100,1947,1504,29568,29448,0.004058441558441558,0,0,0.01,0.0,0.015,36.669,36.694
Set7,NGCUTFS,NGCUTFS2-62,100,100,100,100,4351,3659,56,57,100,100,1892,1472,29720,29712,2.6917900403768504E-4,0,0,0.005,0.003,0.012,36.673,36.693
Set7,NGCUTFS,NGCUTFS2-63,100,100,100,100,4271,4481,37,37,100,100,1624,1609,29847,29847,0.0,1,0,0.006,0.004,0.008,0.01,0.028
Set7,NGCUTFS,NGCUTFS2-64,100,100,100,100,4866,4317,49,49,100,100,1924,1797,29644,29644,0.0,1,0,0.005,0.003,0.01,25.207,25.225
Set7,NGCUTFS,NGCUTFS2-65,100,100,100,100,4752,3944,46,46,100,100,1813,1402,29625,29518,0.003611814345991561,0,0,0.009,0.004,0.004,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-66,100,100,100,100,4223,4618,55,56,100,100,1728,1927,29528,29425,0.003488214575995665,0,0,0.014,0.004,0.01,36.665,36.693
Set7,NGCUTFS,NGCUTFS2-67,100,100,100,100,4218,4840,49,49,100,100,1697,2049,29599,29592,2.364944761647353E-4,0,0,0.014,0.005,0.015,36.659,36.693
Set7,NGCUTFS,NGCUTFS2-68,100,100,100,100,4173,4044,67,67,100,100,2054,2232,29593,29317,0.009326529922616835,0,0,0.014,0.009,0.013,36.657,36.693
Set7,NGCUTFS,NGCUTFS2-69,100,100,100,100,4051,3872,53,53,100,100,1767,1495,29746,29685,0.002050695891884623,0,0,0.01,0.003,0.02,36.66,36.693
Set7,NGCUTFS,NGCUTFS2-70,100,100,100,100,3721,4360,38,38,100,100,1202,1189,29520,29520,0.0,1,0,0.003,0.002,0.007,24.07,24.082
Set7,NGCUTFS,NGCUTFS2-71,100,300,100,100,13290,13266,100,300,100,100,13290,13266,30000,30000,0.0,1,0,0.004,0.0,0.0,0.0,0.004
Set7,NGCUTFS,NGCUTFS2-72,100,300,100,100,12639,13347,48,133,100,100,5014,4129,29964,29964,0.0,1,0,0.03,0.005,0.018,2.439,2.492
Set7,NGCUTFS,NGCUTFS2-73,100,300,100,100,14109,12801,51,134,100,100,6387,4224,29928,29928,0.0,1,0,0.025,0.004,0.008,0.021,0.058
Set7,NGCUTFS,NGCUTFS2-74,100,300,100,100,11517,13749,44,116,100,100,3473,4215,29940,29940,0.0,1,0,0.023,0.009,0.017,1.337,1.386
Set7,NGCUTFS,NGCUTFS2-75,100,300,100,100,15213,13026,37,99,100,100,3915,3419,29958,29958,0.0,1,0,0.008,0.001,0.016,0.104,0.129
Set7,NGCUTFS,NGCUTFS2-76,100,300,100,100,12261,11292,39,109,100,100,3176,2927,29952,29952,0.0,1,0,0.01,0.002,0.013,1.12,1.145
Set7,NGCUTFS,NGCUTFS2-77,100,300,100,100,12552,13287,33,83,100,100,3094,4149,29982,29982,0.0,1,0,0.007,0.002,0.007,0.01,0.026
Set7,NGCUTFS,NGCUTFS2-78,100,300,100,100,12357,10860,37,103,100,100,4005,2889,29979,29979,0.0,1,0,0.021,0.005,0.025,3.427,3.478
Set7,NGCUTFS,NGCUTFS2-79,100,300,100,100,13602,12942,38,106,100,100,3666,3223,29928,29928,0.0,1,0,0.01,0.004,0.006,0.092,0.112
Set7,NGCUTFS,NGCUTFS2-80,100,300,100,100,13026,13287,39,107,100,100,3799,3816,29952,29952,0.0,1,0,0.009,0.005,0.008,0.109,0.131
Set7,NGCUTFS,NGCUTFS2-81,100,400,100,100,17748,18452,41,139,100,100,4533,5327,30000,30000,0.0,1,0,0.025,0.005,0.012,0.0,0.042
Set7,NGCUTFS,NGCUTFS2-82,100,400,100,100,17896,14940,42,158,100,100,4478,4392,30000,30000,0.0,1,0,0.024,0.002,0.02,0.0,0.046
Set7,NGCUTFS,NGCUTFS2-83,100,400,100,100,14656,17548,44,157,100,100,4754,5360,30000,30000,0.0,1,0,0.014,0.005,0.006,0.0,0.025
Set7,NGCUTFS,NGCUTFS2-84,100,400,100,100,16252,15868,44,166,100,100,4494,4782,29967,29967,0.0,1,0,0.007,0.006,0.018,0.131,0.162
Set7,NGCUTFS,NGCUTFS2-85,100,400,100,100,16576,17316,52,184,100,100,6492,5333,29931,29931,0.0,1,0,0.016,0.005,0.014,0.336,0.371
Set7,NGCUTFS,NGCUTFS2-86,100,400,100,100,18252,16584,99,400,100,100,18252,16584,30000,30000,0.0,1,0,0.014,0.0,0.0,0.0,0.014
Set7,NGCUTFS,NGCUTFS2-87,100,400,100,100,16240,18728,45,157,100,100,5643,5506,30000,30000,0.0,1,0,0.022,0.004,0.016,0.0,0.042
Set7,NGCUTFS,NGCUTFS2-88,100,400,100,100,16344,17264,41,149,100,100,3928,4352,30000,30000,0.0,1,0,0.016,0.002,0.016,0.0,0.034
Set7,NGCUTFS,NGCUTFS2-89,100,400,100,100,17136,17876,28,94,100,100,3719,3327,29928,29928,0.0,1,0,0.025,0.003,0.003,0.0,0.031
Set7,NGCUTFS,NGCUTFS2-90,100,400,100,100,17156,18968,28,99,100,100,3520,3118,29759,29759,0.0,1,0,0.017,0.005,0.009,0.788,0.819
Set7,NGCUTFS,NGCUTFS2-91,150,150,100,100,6272,5979,61,62,100,100,2539,2172,29849,29833,5.360313578344333E-4,0,0,0.011,0.006,0.017,36.66,36.694
Set7,NGCUTFS,NGCUTFS2-92,150,150,100,100,6199,6524,66,66,100,100,2324,2368,29901,29901,0.0,1,0,0.013,0.001,0.016,0.158,0.188
Set7,NGCUTFS,NGCUTFS2-93,150,150,100,100,6303,6205,55,55,100,100,2229,1945,29934,29934,0.0,1,0,0.018,0.003,0.017,0.281,0.319
Set7,NGCUTFS,NGCUTFS2-94,150,150,100,100,6548,6759,69,69,100,100,2493,2621,29907,29907,0.0,1,0,0.019,0.005,0.009,0.483,0.516
Set7,NGCUTFS,NGCUTFS2-95,150,150,100,100,6267,6043,71,71,100,100,2405,2606,29823,29823,0.0,1,0,0.018,0.007,0.013,2.362,2.4
Set7,NGCUTFS,NGCUTFS2-96,150,150,100,100,5836,6496,84,84,100,100,2685,2999,29922,29922,0.0,1,0,0.022,0.005,0.016,0.249,0.292
Set7,NGCUTFS,NGCUTFS2-97,150,150,100,100,6626,6068,66,67,100,100,2532,2108,29815,29781,0.0011403655877913802,0,0,0.009,0.007,0.021,36.656,36.693
Set7,NGCUTFS,NGCUTFS2-98,150,150,100,100,6101,6399,74,74,100,100,2548,2851,29859,29859,0.0,1,0,0.017,0.009,0.014,23.041,23.081
Set7,NGCUTFS,NGCUTFS2-99,150,150,100,100,6556,5983,70,70,100,100,2643,2342,29845,29823,7.371418998157145E-4,0,0,0.013,0.002,0.01,36.671,36.696
Set7,NGCUTFS,NGCUTFS3-10,40,40,100,100,1870,1559,30,30,100,100,1184,1010,26523,25698,0.031105078611016853,0,0,0.004,0.004,0.004,36.681,36.693
Set7,NGCUTFS,NGCUTFS3-11,40,120,100,100,4590,4530,23,66,100,100,1615,2052,29772,29772,0.0,1,0,0.002,0.002,0.005,4.164,4.173
Set7,NGCUTFS,NGCUTFS3-12,40,120,100,100,3906,4551,21,60,100,100,1283,2338,29741,29730,3.6985978951615617E-4,0,0,0.001,0.002,0.008,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-13,40,120,100,100,4974,4230,23,67,100,100,1885,2149,29736,29736,0.0,1,0,0.002,0.008,0.008,0.0,0.018
Set7,NGCUTFS,NGCUTFS3-14,40,120,100,100,4614,4131,26,77,100,100,2558,1994,29895,29895,0.0,1,0,0.006,0.003,0.008,0.023,0.04
Set7,NGCUTFS,NGCUTFS3-15,40,120,100,100,4626,5931,24,59,100,100,1700,2588,29369,29369,0.0,1,0,0.004,0.003,0.003,0.757,0.767
Set7,NGCUTFS,NGCUTFS3-16,40,120,100,100,4116,4035,30,89,100,100,2475,2404,29568,29568,0.0,1,0,0.0,0.005,0.006,4.537,4.548
Set7,NGCUTFS,NGCUTFS3-17,40,120,100,100,4908,4917,22,64,100,100,1824,2263,29661,29661,0.0,1,0,0.007,0.003,0.006,0.033,0.049
Set7,NGCUTFS,NGCUTFS3-18,40,120,100,100,4470,4431,24,70,100,100,2067,2045,29526,29526,0.0,1,0,0.008,0.004,0.007,2.742,2.761
Set7,NGCUTFS,NGCUTFS3-19,40,120,100,100,4911,5082,15,42,100,100,1313,1431,29928,29928,0.0,1,0,0.003,0.003,0.004,0.048,0.058
Set7,NGCUTFS,NGCUTFS3-20,40,120,100,100,5487,5220,23,65,100,100,2511,2157,29574,29574,0.0,1,0,0.005,0.003,0.008,1.58,1.596
Set7,NGCUTFS,NGCUTFS3-21,40,160,100,100,5268,6980,25,99,100,100,2497,3698,29754,29754,0.0,1,0,0.003,0.002,0.005,0.495,0.505
Set7,NGCUTFS,NGCUTFS3-22,40,160,100,100,5056,5876,22,84,100,100,2025,2439,29394,29394,0.0,1,0,0.002,0.003,0.0,0.019,0.024
Set7,NGCUTFS,NGCUTFS3-23,40,160,100,100,5708,5904,22,77,100,100,2375,1903,29688,29688,0.0,1,0,0.003,0.002,0.005,6.193,6.203
Set7,NGCUTFS,NGCUTFS3-24,40,160,100,100,6896,6908,16,48,100,100,1819,1709,29700,29700,0.0,1,0,0.009,0.003,0.004,0.174,0.19
Set7,NGCUTFS,NGCUTFS3-25,40,160,100,100,5928,5996,25,94,100,100,3095,2629,29688,29688,0.0,1,0,0.013,0.004,0.004,0.067,0.088
Set7,NGCUTFS,NGCUTFS3-26,40,160,100,100,6652,6052,28,103,100,100,3666,2635,29549,29541,2.707367423601476E-4,0,0,0.003,0.002,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS3-27,40,160,100,100,6396,6136,19,73,100,100,2210,1760,29736,29736,0.0,1,0,0.007,0.002,0.003,1.388,1.4
Set7,NGCUTFS,NGCUTFS3-28,40,160,100,100,5828,6276,21,81,100,100,2323,1998,29703,29703,0.0,1,0,0.018,0.004,0.008,3.741,3.771
Set7,NGCUTFS,NGCUTFS3-29,40,160,100,100,5812,5316,32,125,100,100,3650,3560,29532,29532,0.0,1,0,0.011,0.002,0.012,3.142,3.167
Set7,NGCUTFS,NGCUTFS3-30,40,160,100,100,6204,5396,26,98,100,100,2921,2600,29747,29747,0.0,1,0,0.003,0.003,0.0,10.249,10.255
Set7,NGCUTFS,NGCUTFS3-31,50,50,100,100,1947,1923,34,34,100,100,1045,1102,29455,29227,0.0077406212867085385,0,0,0.006,0.004,0.01,36.673,36.693
Set7,NGCUTFS,NGCUTFS3-32,50,50,100,100,2030,1871,27,27,100,100,941,645,29415,29415,0.0,1,0,0.005,0.003,0.009,27.24,27.257
Set7,NGCUTFS,NGCUTFS3-33,50,50,100,100,2073,1862,39,39,100,100,1274,1082,29327,28588,0.025198622429842808,0,0,0.004,0.003,0.015,36.671,36.693
Set7,NGCUTFS,NGCUTFS3-34,50,50,100,100,2247,1927,37,38,100,100,1447,1170,27519,26968,0.020022529888440714,0,0,0.001,0.0,0.008,36.684,36.693
Set7,NGCUTFS,NGCUTFS3-35,50,50,100,100,1950,2109,32,32,100,100,805,1161,28888,28706,0.006300193852118527,0,0,0.002,0.003,0.009,36.679,36.693
Set7,NGCUTFS,NGCUTFS3-36,50,50,100,100,1615,1615,45,45,100,100,1384,1334,29213,27907,0.04470612398589669,0,0,0.008,0.003,0.004,36.678,36.693
Set7,NGCUTFS,NGCUTFS3-37,50,50,100,100,2097,2020,35,35,100,100,1149,1223,29313,28850,0.015795039743458535,0,0,0.009,0.004,0.009,36.671,36.693
Set7,NGCUTFS,NGCUTFS3-38,50,50,100,100,2192,1804,34,34,100,100,1137,911,29125,28048,0.03697854077253219,0,0,0.005,0.004,0.008,36.676,36.693
Set7,NGCUTFS,NGCUTFS3-39,50,50,100,100,2025,1831,33,33,100,100,1247,940,28978,28824,0.0053143764234936846,0,0,0.003,0.002,0.005,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-40,50,50,100,100,2298,1950,32,32,100,100,1266,1047,28920,28920,0.0,1,0,0.002,0.004,0.005,1.128,1.139
Set7,NGCUTFS,NGCUTFS3-41,50,150,100,100,6627,5994,28,80,100,100,3043,1860,29805,29805,0.0,1,0,0.02,0.004,0.009,2.024,2.057
Set7,NGCUTFS,NGCUTFS3-42,50,150,100,100,5568,4746,30,88,100,100,2497,2025,29919,29919,0.0,1,0,0.008,0.005,0.009,0.849,0.871
Set7,NGCUTFS,NGCUTFS3-43,50,150,100,100,4749,4791,23,67,100,100,1461,1402,29994,29994,0.0,1,0,0.004,0.003,0.006,0.1,0.113
Set7,NGCUTFS,NGCUTFS3-44,50,150,100,100,5580,4806,34,101,100,100,3407,2484,29640,29640,0.0,1,0,0.011,0.005,0.009,21.083,21.108
Set7,NGCUTFS,NGCUTFS3-45,50,150,100,100,5985,6150,30,86,100,100,2564,3071,29538,29538,0.0,1,0,0.008,0.007,0.008,0.367,0.39
Set7,NGCUTFS,NGCUTFS3-46,50,150,100,100,5520,5172,26,77,100,100,2147,1883,29895,29895,0.0,1,0,0.01,0.004,0.011,6.283,6.308
Set7,NGCUTFS,NGCUTFS3-47,50,150,100,100,5490,5658,33,97,100,100,1994,2822,29827,29187,0.02145706909846783,0,0,0.009,0.005,0.014,36.67,36.698
Set7,NGCUTFS,NGCUTFS3-48,50,150,100,100,5319,5262,28,82,100,100,2623,2288,29678,29678,0.0,1,0,0.007,0.005,0.008,14.521,14.541
Set7,NGCUTFS,NGCUTFS3-49,50,150,100,100,5742,5379,24,70,100,100,1849,1644,29370,29370,0.0,1,0,0.01,0.002,0.006,32.307,32.325
Set7,NGCUTFS,NGCUTFS3-50,50,150,100,100,6132,4548,40,113,100,100,3639,2765,29796,29796,0.0,1,0,0.01,0.003,0.01,0.018,0.041
Set7,NGCUTFS,NGCUTFS3-51,50,200,100,100,7000,8688,27,97,100,100,3013,3076,29736,29736,0.0,1,0,0.0,0.0,0.011,0.497,0.508
Set7,NGCUTFS,NGCUTFS3-52,50,200,100,100,8364,7664,29,108,100,100,3383,3185,29696,29696,0.0,1,0,0.007,0.0,0.011,0.003,0.021
